LayoutIndex, AlgorithmName, Status(0=FAIL 1=OK 3=TIMEOUT), UserTotalTime, UserAverageTime, UserSize, DataChunkSize(k), ChecksumChunkSize(r), RunTimeCost, StorageSize, POISize, MaxQuota, SortedQuota
0, SMP-USER, 1, 0.7997409044406507, 0.19993522611016268, 4,5, 4, 0.021766694, 25, 30, 3, 0|0|0|0|0|0|0|0|0|1|1|1|1|2|2|2|2|3|3|3|3|3|3|3|3
0, SMP-SERVER, 1, 0.791587987728339, 0.19789699693208476, 4,5, 4, 0.009437726, 25, 30, 3, 0|0|0|0|0|0|0|0|0|0|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3
0, Greedy-DT, 1, 0.8821437617859983, 0.22053594044649957, 4,5, 4, 0.003632669, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3
0, Greedy-CK, 1, 0.8828794483627829, 0.22071986209069572, 4,5, 4, 0.001363686, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3
0, Greedy-RD, 1, 0.8845385862089581, 0.22113464655223952, 4,5, 4, 0.001501193, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3
0, BALANCE, 1, 0.9733502570456594, 0.24333756426141484, 4,5, 4, 0.001470045, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2
0, Greedy-CNT-D, 1, 0.8030748096194192, 0.2007687024048548, 4,5, 4, 0.001649741, 25, 30, 3, 0|0|0|0|0|0|1|1|1|1|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3
0, Greedy-CNT-C, 1, 0.801708941429367, 0.20042723535734175, 4,5, 4, 0.001532971, 25, 30, 3, 0|0|0|0|0|0|1|1|1|1|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3
0, MILP-OPT, 2, 0.7896819079851904, 0.1974204769962976, 4,5, 4, 60.017537454, 25, 30, 3, 0|0|0|0|0|0|0|0|0|1|1|2|2|2|2|2|2|2|2|3|3|3|3|3|3
1, SMP-USER, 1, 1.2308129631278486, 0.30770324078196215, 4,5, 4, 0.004174181, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3
1, SMP-SERVER, 1, 1.2642026415473464, 0.3160506603868366, 4,5, 4, 0.004407491, 25, 30, 3, 0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|2|2|2|3|3|3|3|3|3|3
1, Greedy-DT, 1, 1.4837489793368426, 0.37093724483421064, 4,5, 4, 0.001019568, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3
