LayoutIndex, AlgorithmName, Status(0=FAIL 1=OK 3=TIMEOUT), UserTotalTime, UserAverageTime, UserSize, DataChunkSize(k), ChecksumChunkSize(r), RunTimeCost, StorageSize, POISize, MaxQuota, SortedQuota
0, SMP-USER, 1, 0.8157378742088804, 0.2039344685522201, 4,7, 4, 0.02367284, 25, 30, 3, 0|0|0|0|0|0|1|1|1|1|1|2|2|2|3|3|3|3|3|3|3|3|3|3|3
0, SMP-SERVER, 1, 0.8098506776482339, 0.20246266941205848, 4,7, 4, 0.012015903, 25, 30, 3, 0|0|0|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|3|3|3|3|3|3|3
0, Greedy-DT, 1, 0.8945683686998637, 0.22364209217496592, 4,7, 4, 0.001825772, 25, 30, 3, 0|0|0|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3
0, Greedy-CK, 1, 0.891917846617903, 0.22297946165447574, 4,7, 4, 9.22018E-4, 25, 30, 3, 0|0|0|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3
0, Greedy-RD, 1, 0.8911155756195762, 0.22277889390489405, 4,7, 4, 9.13316E-4, 25, 30, 3, 0|0|0|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3
0, BALANCE, 1, 0.8510298359355306, 0.21275745898388265, 4,7, 4, 8.523E-4, 25, 30, 3, 1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
0, Greedy-CNT-D, 1, 0.8704371429275533, 0.2176092857318883, 4,7, 4, 0.001018406, 25, 30, 3, 0|0|0|0|1|1|1|1|1|2|2|2|2|2|2|2|2|2|3|3|3|3|3|3|3
0, Greedy-CNT-C, 1, 0.873043864282018, 0.2182609660705045, 4,7, 4, 9.9434E-4, 25, 30, 3, 0|0|0|0|1|1|1|1|1|2|2|2|2|2|2|2|2|2|3|3|3|3|3|3|3
0, MILP-OPT, 2, 0.8011625371700364, 0.2002906342925091, 4,7, 4, 60.004900615, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|2|2|2|2|3|3|3|3|3|3|3|3|3|3
1, SMP-USER, 1, 1.2275061455769016, 0.3068765363942254, 4,7, 4, 0.003761674, 25, 30, 3, 0|0|0|1|1|1|1|1|1|1|1|1|1|2|2|3|3|3|3|3|3|3|3|3|3
1, SMP-SERVER, 1, 1.2247790027594951, 0.3061947506898738, 4,7, 4, 0.004710042, 25, 30, 3, 0|0|0|1|1|1|1|1|1|1|1|1|1|2|2|3|3|3|3|3|3|3|3|3|3
1, Greedy-DT, 1, 1.4286273560777518, 0.35715683901943795, 4,7, 4, 6.75236E-4, 25, 30, 3, 0|0|0|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3
1, Greedy-CK, 1, 1.4223634951181192, 0.3555908737795298, 4,7, 4, 5.77525E-4, 25, 30, 3, 0|0|0|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3
1, Greedy-RD, 1, 1.4311894895605979, 0.35779737239014947, 4,7, 4, 6.81292E-4, 25, 30, 3, 0|0|0|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3
1, BALANCE, 1, 1.4812549080327568, 0.3703137270081892, 4,7, 4, 5.98293E-4, 25, 30, 3, 1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
1, Greedy-CNT-D, 1, 1.2514172824450054, 0.31285432061125135, 4,7, 4, 6.64767E-4, 25, 30, 3, 0|0|0|0|0|0|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3
1, Greedy-CNT-C, 1, 1.2059774423245788, 0.3014943605811447, 4,7, 4, 6.31794E-4, 25, 30, 3, 0|0|0|0|0|0|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3
1, MILP-OPT, 2, 1.2076536246089247, 0.30191340615223117, 4,7, 4, 60.009527688, 25, 30, 3, 0|0|0|0|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|3|3|3|3|3
2, SMP-USER, 1, 1.2461786121207326, 0.31154465303018314, 4,7, 4, 0.001728416, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|2|2|3|3|3|3|3|3|3|3|3|3|3
2, SMP-SERVER, 1, 1.216641608907569, 0.3041604022268922, 4,7, 4, 0.002451757, 25, 30, 3, 0|0|0|0|0|0|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3
2, Greedy-DT, 1, 1.271518727369602, 0.3178796818424005, 4,7, 4, 4.44346E-4, 25, 30, 3, 0|0|0|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3
