LayoutIndex, AlgorithmName, Status(0=FAIL 1=OK 3=TIMEOUT), UserTotalTime, UserAverageTime, UserSize, DataChunkSize(k), ChecksumChunkSize(r), RunTimeCost, StorageSize, POISize, MaxQuota, SortedQuota
0, SMP-USER, 1, 0.9103717496649884, 0.2275929374162471, 4,4, 6, 0.024957582, 25, 30, 3, 0|0|0|0|0|0|0|0|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3
0, SMP-SERVER, 1, 0.8799625218662652, 0.2199906304665663, 4,4, 6, 0.010811775, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|2|2|2|2|3|3|3|3|3|3|3|3|3
0, Greedy-DT, 1, 0.9481075434587114, 0.23702688586467785, 4,4, 6, 0.003781575, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
0, Greedy-CK, 1, 0.9409135522872477, 0.23522838807181193, 4,4, 6, 0.001519916, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
0, Greedy-RD, 1, 0.9430322555761114, 0.23575806389402784, 4,4, 6, 0.001819831, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
0, BALANCE, 1, 1.0359967475222318, 0.25899918688055795, 4,4, 6, 0.001717241, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
0, Greedy-CNT-D, 1, 0.9609261084797837, 0.24023152711994591, 4,4, 6, 0.00190813, 25, 30, 3, 0|0|0|0|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|3|3|3|3|3|3
0, Greedy-CNT-C, 1, 0.9535045605911698, 0.23837614014779246, 4,4, 6, 0.001815337, 25, 30, 3, 0|0|0|0|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|3|3|3|3|3|3
0, MILP-OPT, 2, 0.9041861239023719, 0.22604653097559296, 4,4, 6, 60.109783188, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|2|2|2|2|3|3|3|3|3|3|3|3|3
1, SMP-USER, 1, 1.4068206164102608, 0.3517051541025652, 4,4, 6, 0.005487706, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|2|2|3|3|3|3|3|3|3|3|3
1, SMP-SERVER, 1, 1.460865067607391, 0.3652162669018478, 4,4, 6, 0.004256546, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|2|2|2|2|3|3|3|3|3|3|3|3
1, Greedy-DT, 1, 1.7338569476220902, 0.43346423690552255, 4,4, 6, 6.10653E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
1, Greedy-CK, 1, 1.7157444707016087, 0.4289361176754022, 4,4, 6, 5.28002E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
1, Greedy-RD, 1, 1.7320788923346826, 0.43301972308367065, 4,4, 6, 5.61907E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
1, BALANCE, 1, 1.7783273706566014, 0.44458184266415035, 4,4, 6, 4.54444E-4, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
1, Greedy-CNT-D, 1, 1.5053406780699188, 0.3763351695174797, 4,4, 6, 5.03399E-4, 25, 30, 3, 0|0|0|0|0|0|0|0|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3
1, Greedy-CNT-C, 1, 1.4367493117672852, 0.3591873279418213, 4,4, 6, 5.24963E-4, 25, 30, 3, 0|0|0|0|0|0|0|0|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3
1, MILP-OPT, 2, 1.4127811643169765, 0.35319529107924413, 4,4, 6, 60.010139242, 25, 30, 3, 0|0|0|0|1|1|1|1|1|1|1|1|1|1|2|2|2|3|3|3|3|3|3|3|3
2, SMP-USER, 1, 1.3838697808097038, 0.34596744520242595, 4,4, 6, 0.001813672, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|2|2|2|2|2|2|3|3|3|3|3|3|3|3
2, SMP-SERVER, 1, 1.3968129305375077, 0.3492032326343769, 4,4, 6, 0.002825811, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|2|2|2|2|2|2|3|3|3|3|3|3|3|3
2, Greedy-DT, 1, 1.6357863890833833, 0.4089465972708458, 4,4, 6, 4.48971E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
2, Greedy-CK, 1, 1.6464974267541554, 0.41162435668853886, 4,4, 6, 4.79236E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
2, Greedy-RD, 1, 1.6373741844771126, 0.40934354611927815, 4,4, 6, 4.78079E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
2, BALANCE, 1, 1.8912083417476564, 0.4728020854369141, 4,4, 6, 3.72373E-4, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
2, Greedy-CNT-D, 1, 1.4562359910985794, 0.36405899777464484, 4,4, 6, 4.71462E-4, 25, 30, 3, 0|0|0|0|1|1|1|1|1|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3
2, Greedy-CNT-C, 1, 1.4605747337700052, 0.3651436834425013, 4,4, 6, 4.80061E-4, 25, 30, 3, 0|0|0|0|1|1|1|1|1|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3
2, MILP-OPT, 2, 1.3567282208276534, 0.33918205520691336, 4,4, 6, 60.016945741, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|2|2|2|2|3|3|3|3|3|3|3|3|3
3, SMP-USER, 1, 1.0778451246045615, 0.2694612811511404, 4,4, 6, 0.002365089, 25, 30, 3, 0|0|0|0|0|0|0|0|1|1|1|1|2|2|2|3|3|3|3|3|3|3|3|3|3
3, SMP-SERVER, 1, 1.123652941500808, 0.280913235375202, 4,4, 6, 0.003077161, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|2|2|2|2|3|3|3|3|3|3|3|3|3
3, Greedy-DT, 1, 1.15658468507435, 0.2891461712685875, 4,4, 6, 4.37425E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
3, Greedy-CK, 1, 1.1630447555686079, 0.29076118889215197, 4,4, 6, 4.29467E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
3, Greedy-RD, 1, 1.1581161153812882, 0.28952902884532206, 4,4, 6, 4.91311E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
3, BALANCE, 1, 1.3084060190473117, 0.3271015047618279, 4,4, 6, 3.40988E-4, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
3, Greedy-CNT-D, 1, 1.0568383269957442, 0.26420958174893605, 4,4, 6, 5.24927E-4, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|1|2|2|3|3|3|3|3|3|3|3|3|3
3, Greedy-CNT-C, 1, 1.0688823909146496, 0.2672205977286624, 4,4, 6, 4.84743E-4, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|1|2|2|3|3|3|3|3|3|3|3|3|3
3, MILP-OPT, 2, 1.0730877528210372, 0.2682719382052593, 4,4, 6, 60.010674971, 25, 30, 3, 0|0|0|0|0|0|0|0|1|1|1|1|2|2|2|3|3|3|3|3|3|3|3|3|3
4, SMP-USER, 1, 1.0554868071219614, 0.26387170178049035, 4,4, 6, 0.001725567, 25, 30, 3, 0|0|0|0|1|1|1|1|1|1|1|1|1|1|1|2|3|3|3|3|3|3|3|3|3
4, SMP-SERVER, 1, 1.0749473481019414, 0.26873683702548534, 4,4, 6, 0.002059392, 25, 30, 3, 0|0|0|0|1|1|1|1|1|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3
4, Greedy-DT, 1, 1.202175588825642, 0.3005438972064105, 4,4, 6, 1.93857E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
4, Greedy-CK, 1, 1.1794034023842563, 0.2948508505960641, 4,4, 6, 1.72517E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
4, Greedy-RD, 1, 1.1863343642541744, 0.2965835910635436, 4,4, 6, 2.29234E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
4, BALANCE, 1, 1.155128141191373, 0.28878203529784324, 4,4, 6, 1.46008E-4, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
4, Greedy-CNT-D, 1, 1.1090528967264983, 0.2772632241816246, 4,4, 6, 2.49302E-4, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2|3|3|3|3|3|3
4, Greedy-CNT-C, 1, 1.111648114910825, 0.27791202872770626, 4,4, 6, 2.3991E-4, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2|3|3|3|3|3|3
4, MILP-OPT, 2, 1.0718504864901608, 0.2679626216225402, 4,4, 6, 60.026560878, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2|3|3|3|3|3|3
5, SMP-USER, 1, 1.7402061986698119, 0.43505154966745296, 4,4, 6, 0.001009839, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|2|2|2|2|3|3|3|3|3|3|3|3|3
5, SMP-SERVER, 1, 1.7510445906216916, 0.4377611476554229, 4,4, 6, 0.00137507, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|1|2|2|3|3|3|3|3|3|3|3|3|3
5, Greedy-DT, 1, 1.6772132347114765, 0.41930330867786914, 4,4, 6, 1.142E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
5, Greedy-CK, 1, 1.6670514393129565, 0.41676285982823913, 4,4, 6, 1.07513E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
5, Greedy-RD, 1, 1.675343780760334, 0.4188359451900835, 4,4, 6, 1.67293E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
5, BALANCE, 1, 1.8409396087370986, 0.46023490218427465, 4,4, 6, 1.17623E-4, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
5, Greedy-CNT-D, 1, 1.6991662499111622, 0.42479156247779054, 4,4, 6, 2.09943E-4, 25, 30, 3, 0|0|0|0|0|0|1|1|1|1|1|1|1|1|2|3|3|3|3|3|3|3|3|3|3
5, Greedy-CNT-C, 1, 1.740013554768526, 0.4350033886921315, 4,4, 6, 2.14872E-4, 25, 30, 3, 0|0|0|0|0|0|1|1|1|1|1|1|1|1|2|3|3|3|3|3|3|3|3|3|3
5, MILP-OPT, 2, 1.7064854964774172, 0.4266213741193543, 4,4, 6, 60.00606679, 25, 30, 3, 0|0|0|0|0|0|1|1|1|1|1|1|1|2|2|2|3|3|3|3|3|3|3|3|3
6, SMP-USER, 1, 3.832172199436517, 0.9580430498591292, 4,4, 6, 0.00162376, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|1|2|2|3|3|3|3|3|3|3|3|3|3
6, SMP-SERVER, 1, 3.8322198310635387, 0.9580549577658847, 4,4, 6, 0.00203491, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|2|2|2|2|3|3|3|3|3|3|3|3|3
6, Greedy-DT, 1, 3.6041376934288674, 0.9010344233572168, 4,4, 6, 1.27089E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
6, Greedy-CK, 1, 3.657148713426217, 0.9142871783565543, 4,4, 6, 1.18531E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
6, Greedy-RD, 1, 3.698001574971073, 0.9245003937427683, 4,4, 6, 2.00174E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
6, BALANCE, 1, 3.756430953606329, 0.9391077384015822, 4,4, 6, 1.27805E-4, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
6, Greedy-CNT-D, 1, 3.870754181898977, 0.9676885454747443, 4,4, 6, 2.33525E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|2|2|3|3|3|3|3|3|3|3|3
6, Greedy-CNT-C, 1, 3.8153230389894075, 0.9538307597473519, 4,4, 6, 2.3782E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|2|2|3|3|3|3|3|3|3|3|3
6, MILP-OPT, 2, 3.747998832432679, 0.9369997081081698, 4,4, 6, 60.014237664, 25, 30, 3, 0|0|0|0|0|0|0|0|1|1|1|1|1|2|3|3|3|3|3|3|3|3|3|3|3
7, SMP-USER, 1, 1.1864335031348006, 0.29660837578370014, 4,4, 6, 9.617E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|3|3|3
7, SMP-SERVER, 1, 1.1657862291408634, 0.29144655728521585, 4,4, 6, 0.001823911, 25, 30, 3, 0|0|0|0|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|3|3|3|3|3
7, Greedy-DT, 1, 1.053149074899033, 0.26328726872475827, 4,4, 6, 9.6357E-5, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
7, Greedy-CK, 1, 1.0734730429040493, 0.26836826072601233, 4,4, 6, 9.1809E-5, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
7, Greedy-RD, 1, 1.0666691725552742, 0.26666729313881854, 4,4, 6, 1.45828E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
7, BALANCE, 1, 1.1484475277478197, 0.2871118819369549, 4,4, 6, 9.5929E-5, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
7, Greedy-CNT-D, 1, 1.123305216679002, 0.2808263041697505, 4,4, 6, 2.00375E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|3|3|3|3
7, Greedy-CNT-C, 1, 1.1774461601593795, 0.2943615400398449, 4,4, 6, 2.20913E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|3|3|3|3
7, MILP-OPT, 2, 1.152095253758408, 0.288023813439602, 4,4, 6, 60.009494215, 25, 30, 3, 0|0|0|0|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|3|3|3|3|3
8, SMP-USER, 1, 1.5285824086996138, 0.38214560217490345, 4,4, 6, 8.59399E-4, 25, 30, 3, 0|0|0|0|0|0|1|1|1|1|1|1|1|2|2|2|3|3|3|3|3|3|3|3|3
8, SMP-SERVER, 1, 1.5851403006084364, 0.3962850751521091, 4,4, 6, 0.001143462, 25, 30, 3, 0|0|0|0|0|0|1|1|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3
8, Greedy-DT, 1, 1.5955390257469146, 0.39888475643672866, 4,4, 6, 1.09401E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
8, Greedy-CK, 1, 1.6038632431240014, 0.40096581078100035, 4,4, 6, 9.2749E-5, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
8, Greedy-RD, 1, 1.5890534147099373, 0.39726335367748433, 4,4, 6, 1.7507E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
8, BALANCE, 1, 1.5233636284739829, 0.3808409071184957, 4,4, 6, 9.8572E-5, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
8, Greedy-CNT-D, 1, 1.609048519750718, 0.4022621299376795, 4,4, 6, 1.95267E-4, 25, 30, 3, 0|0|0|0|0|0|0|0|0|1|1|2|2|2|2|3|3|3|3|3|3|3|3|3|3
8, Greedy-CNT-C, 1, 1.6176359659109076, 0.4044089914777269, 4,4, 6, 2.19077E-4, 25, 30, 3, 0|0|0|0|0|0|0|0|0|1|1|2|2|2|2|3|3|3|3|3|3|3|3|3|3
8, MILP-OPT, 2, 1.456425975199887, 0.36410649379997173, 4,4, 6, 60.023570947, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|2|2|2|2|3|3|3|3|3|3|3|3|3
9, SMP-USER, 1, 0.9441435433193178, 0.23603588582982946, 4,4, 6, 0.001149885, 25, 30, 3, 0|0|0|0|0|0|0|0|1|1|1|1|1|2|3|3|3|3|3|3|3|3|3|3|3
9, SMP-SERVER, 1, 0.9583423891336504, 0.2395855972834126, 4,4, 6, 0.001081877, 25, 30, 3, 0|0|0|0|0|0|0|0|1|1|2|2|2|2|2|2|2|3|3|3|3|3|3|3|3
9, Greedy-DT, 1, 0.9987312070406634, 0.24968280176016586, 4,4, 6, 1.06472E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
9, Greedy-CK, 1, 1.0051343639296648, 0.2512835909824162, 4,4, 6, 8.2152E-5, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
9, Greedy-RD, 1, 1.007310215517584, 0.251827553879396, 4,4, 6, 1.89107E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
9, BALANCE, 1, 0.9962199853453432, 0.2490549963363358, 4,4, 6, 1.02382E-4, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
9, Greedy-CNT-D, 1, 0.9763539986737388, 0.2440884996684347, 4,4, 6, 2.09737E-4, 25, 30, 3, 0|0|0|0|0|0|0|0|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3
9, Greedy-CNT-C, 1, 0.949550682312204, 0.237387670578051, 4,4, 6, 1.72275E-4, 25, 30, 3, 0|0|0|0|0|0|0|0|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3
9, MILP-OPT, 2, 0.9396929814464144, 0.2349232453616036, 4,4, 6, 60.016961438, 25, 30, 3, 0|0|0|0|0|0|0|0|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3
10, SMP-USER, 1, 3.630616912989609, 0.9076542282474023, 4,4, 6, 0.001007669, 25, 30, 3, 0|0|0|0|1|1|1|1|1|1|1|1|1|1|2|2|2|3|3|3|3|3|3|3|3
10, SMP-SERVER, 1, 4.097242872433721, 1.0243107181084303, 4,4, 6, 0.001277574, 25, 30, 3, 0|0|0|0|1|1|1|1|1|1|1|1|1|1|2|2|2|3|3|3|3|3|3|3|3
10, Greedy-DT, 1, 4.145106169914681, 1.0362765424786702, 4,4, 6, 8.5983E-5, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
10, Greedy-CK, 1, 4.157372162805404, 1.039343040701351, 4,4, 6, 7.4062E-5, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
10, Greedy-RD, 1, 4.159396621867993, 1.0398491554669982, 4,4, 6, 1.32605E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
10, BALANCE, 1, 5.0475824859765925, 1.2618956214941481, 4,4, 6, 8.3442E-5, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
10, Greedy-CNT-D, 1, 3.226831655047922, 0.8067079137619805, 4,4, 6, 1.63869E-4, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|2|2|2|2|2|2|3|3|3|3|3|3|3|3
10, Greedy-CNT-C, 1, 3.2385063066840982, 0.8096265766710246, 4,4, 6, 2.03853E-4, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|2|2|2|2|2|2|3|3|3|3|3|3|3|3
10, MILP-OPT, 2, 3.1562180109569447, 0.7890545027392362, 4,4, 6, 60.025159296, 25, 30, 3, 0|0|0|1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|3|3|3|3|3|3
11, SMP-USER, 1, 0.9047099394560211, 0.22617748486400527, 4,4, 6, 7.70942E-4, 25, 30, 3, 0|0|0|0|0|0|1|1|1|1|1|1|1|1|2|3|3|3|3|3|3|3|3|3|3
11, SMP-SERVER, 1, 0.9476946012277284, 0.2369236503069321, 4,4, 6, 7.49538E-4, 25, 30, 3, 0|0|0|0|1|1|1|1|1|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3
11, Greedy-DT, 1, 1.156069274988131, 0.28901731874703274, 4,4, 6, 7.2971E-5, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
11, Greedy-CK, 1, 1.1575876124356845, 0.28939690310892113, 4,4, 6, 6.2905E-5, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
