LayoutIndex, AlgorithmName, Status(0=FAIL 1=OK 3=TIMEOUT), UserTotalTime, UserAverageTime, UserSize, DataChunkSize(k), ChecksumChunkSize(r), RunTimeCost, StorageSize, POISize, MaxQuota, SortedQuota
0, SMP-USER,1,0.804487076,0.201121769,4,3,3,0.009455087,25,30,3, 0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|2|2|2|2|2|3|3|3
0, SMP-SERVER,1,0.807525388,0.201881347,4,3,3,0.00317577,25,30,3, 0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|2|2|2|2|2|3|3|3
0, Greedy-DT,1,0.912886985,0.228221746,4,3,3,0.001581718,25,30,3, 0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|3|3|3|3|3|3
0, Greedy-CK,1,0.912141785,0.228035446,4,3,3,5.14E-04,25,30,3, 0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|3|3|3|3|3|3
0, Greedy-RD,1,0.91300244,0.22825061,4,3,3,5.74E-04,25,30,3, 0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|3|3|3|3|3|3
0, BALANCE,1,1.10154044,0.27538511,4,3,3,4.70E-04,25,30,3, 0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
0, Greedy-CNT-D,1,0.881741031,0.220435258,4,3,3,6.47E-04,25,30,3, 0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|2|2|2|2|2|3|3
0, Greedy-CNT-C,1,0.884057844,0.221014461,4,3,3,5.86E-04,25,30,3, 0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|2|2|2|2|2|3|3
0, MILP-OPT,2,0.778031669,0.194507917,4,3,3,60.00677966,25,30,3, 0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|2|2|2|2|2|2|3|3|3
1, SMP-USER,1,1.19426629,0.298566573,4,3,3,0.00241464,25,30,3, 0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|2|2|2|2|2|3|3|3
1, SMP-SERVER,1,1.198894401,0.2997236,4,3,3,0.003405021,25,30,3, 0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|2|2|2|2|2|3|3|3
1, Greedy-DT,1,1.428939221,0.357234805,4,3,3,5.36E-04,25,30,3, 0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|3|3|3|3|3|3
1, Greedy-CK,1,1.427077751,0.356769438,4,3,3,5.39E-04,25,30,3, 0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|3|3|3|3|3|3
1, Greedy-RD,1,1.4258782,0.35646955,4,3,3,4.59E-04,25,30,3, 0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|3|3|3|3|3|3
1, BALANCE,1,1.469690579,0.367422645,4,3,3,4.77E-04,25,30,3, 0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
1, Greedy-CNT-D,1,1.332461253,0.333115313,4,3,3,5.29E-04,25,30,3, 0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|2|2|2|2|2|2|2|3|3
1, Greedy-CNT-C,1,1.381631651,0.345407913,4,3,3,5.29E-04,25,30,3, 0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|2|2|2|2|2|2|2|3|3
