LayoutIndex, AlgorithmName, Status(0=FAIL 1=OK 3=TIMEOUT), UserTotalTime, UserAverageTime, UserSize, DataChunkSize(k), ChecksumChunkSize(r), RunTimeCost, StorageSize, POISize, MaxQuota, SortedQuota
0, SMP-USER, 1, 0.7898355261211506, 0.19745888153028765, 4,6, 4, 0.022800264, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|2|2|2|2|3|3|3|3|3|3|3|3|3
0, SMP-SERVER, 1, 0.7866213276484155, 0.19665533191210388, 4,6, 4, 0.010597351, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|2|2|2|2|2|2|3|3|3|3|3|3|3|3
0, Greedy-DT, 1, 0.853856042295934, 0.2134640105739835, 4,6, 4, 0.003691682, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
0, Greedy-CK, 1, 0.8508339777810523, 0.21270849444526307, 4,6, 4, 0.001488533, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
0, Greedy-RD, 1, 0.8525008551420985, 0.21312521378552463, 4,6, 4, 0.00175269, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
0, BALANCE, 1, 0.8841002467150572, 0.2210250616787643, 4,6, 4, 0.001421144, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
0, Greedy-CNT-D, 1, 0.8098797561369656, 0.2024699390342414, 4,6, 4, 0.001724152, 25, 30, 3, 0|0|0|0|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|3|3|3|3|3|3
0, Greedy-CNT-C, 1, 0.8035463232221812, 0.2008865808055453, 4,6, 4, 0.001636021, 25, 30, 3, 0|0|0|0|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|3|3|3|3|3|3
0, MILP-OPT, 2, 0.7744177454203399, 0.19360443635508498, 4,6, 4, 60.01458663, 25, 30, 3, 0|0|0|0|0|0|0|0|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3
1, SMP-USER, 1, 1.2370289992578842, 0.30925724981447106, 4,6, 4, 0.005133331, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
1, SMP-SERVER, 1, 1.2243623544853355, 0.30609058862133387, 4,6, 4, 0.005866523, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|2|2|2|2|3|3|3|3|3|3|3|3
1, Greedy-DT, 1, 1.4523661312060745, 0.3630915328015186, 4,6, 4, 9.4656E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
1, Greedy-CK, 1, 1.44432125838038, 0.361080314595095, 4,6, 4, 7.24958E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
1, Greedy-RD, 1, 1.4459026705104499, 0.36147566762761246, 4,6, 4, 6.76179E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
1, BALANCE, 1, 1.4804104555703366, 0.37010261389258414, 4,6, 4, 5.12206E-4, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
1, Greedy-CNT-D, 1, 1.2691658902089948, 0.3172914725522487, 4,6, 4, 6.59486E-4, 25, 30, 3, 0|0|0|0|0|0|0|0|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3
1, Greedy-CNT-C, 1, 1.239537411581993, 0.30988435289549826, 4,6, 4, 6.3925E-4, 25, 30, 3, 0|0|0|0|0|0|0|0|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3
1, MILP-OPT, 2, 1.2330028620826232, 0.3082507155206558, 4,6, 4, 60.017814883, 25, 30, 3, 0|0|0|0|0|0|1|1|1|2|2|2|2|2|2|2|2|2|2|2|3|3|3|3|3
2, SMP-USER, 1, 1.186313848878637, 0.2965784622196592, 4,6, 4, 0.003071276, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|1|2|2|3|3|3|3|3|3|3|3|3|3
2, SMP-SERVER, 1, 1.213944459729975, 0.3034861149324937, 4,6, 4, 0.003816694, 25, 30, 3, 0|0|0|0|0|0|1|1|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3
2, Greedy-DT, 1, 1.2991462114416321, 0.32478655286040803, 4,6, 4, 5.92382E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
2, Greedy-CK, 1, 1.3052880127484294, 0.32632200318710736, 4,6, 4, 7.7178E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
2, Greedy-RD, 1, 1.2924842847706948, 0.3231210711926737, 4,6, 4, 9.0385E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
2, BALANCE, 1, 1.588036777351318, 0.3970091943378295, 4,6, 4, 6.44912E-4, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
2, Greedy-CNT-D, 1, 1.2400446529310512, 0.3100111632327628, 4,6, 4, 7.16582E-4, 25, 30, 3, 0|0|0|0|1|1|1|1|1|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3
2, Greedy-CNT-C, 1, 1.2490618559704252, 0.3122654639926063, 4,6, 4, 7.21165E-4, 25, 30, 3, 0|0|0|0|1|1|1|1|1|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3
2, MILP-OPT, 2, 1.140263944883971, 0.2850659862209928, 4,6, 4, 60.004660109, 25, 30, 3, 0|0|0|0|0|0|0|0|0|1|2|2|2|2|2|2|3|3|3|3|3|3|3|3|3
3, SMP-USER, 1, 0.9167219720090755, 0.22918049300226886, 4,6, 4, 0.002022013, 25, 30, 3, 0|0|0|0|0|0|0|0|1|1|1|1|1|2|3|3|3|3|3|3|3|3|3|3|3
3, SMP-SERVER, 1, 0.9242141382266623, 0.23105353455666558, 4,6, 4, 0.00272708, 25, 30, 3, 0|0|0|0|0|0|0|0|1|1|1|1|2|2|2|3|3|3|3|3|3|3|3|3|3
3, Greedy-DT, 1, 0.983692556163214, 0.2459231390408035, 4,6, 4, 2.91028E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
3, Greedy-CK, 1, 0.9815585775667106, 0.24538964439167765, 4,6, 4, 2.94352E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
3, Greedy-RD, 1, 0.9833691086106308, 0.2458422771526577, 4,6, 4, 3.41356E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
3, BALANCE, 1, 1.056028014190098, 0.2640070035475245, 4,6, 4, 2.36061E-4, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
3, Greedy-CNT-D, 1, 0.9299085701735675, 0.23247714254339188, 4,6, 4, 3.34225E-4, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|1|2|2|3|3|3|3|3|3|3|3|3|3
3, Greedy-CNT-C, 1, 0.9358439295072177, 0.23396098237680443, 4,6, 4, 3.25023E-4, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|1|2|2|3|3|3|3|3|3|3|3|3|3
3, MILP-OPT, 2, 0.8797699237787798, 0.21994248094469496, 4,6, 4, 60.018223268, 25, 30, 3, 0|0|0|0|0|0|0|0|0|1|1|1|2|2|3|3|3|3|3|3|3|3|3|3|3
4, SMP-USER, 1, 0.845982962180338, 0.2114957405450845, 4,6, 4, 0.001190244, 25, 30, 3, 0|0|0|0|1|1|1|1|1|1|1|1|1|1|1|2|3|3|3|3|3|3|3|3|3
4, SMP-SERVER, 1, 0.835833032350038, 0.2089582580875095, 4,6, 4, 0.00191219, 25, 30, 3, 0|0|0|0|1|1|1|1|1|1|1|1|1|1|2|2|2|3|3|3|3|3|3|3|3
4, Greedy-DT, 1, 0.9780527269433388, 0.2445131817358347, 4,6, 4, 2.01816E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
4, Greedy-CK, 1, 0.9500284976872795, 0.23750712442181987, 4,6, 4, 1.71918E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
4, Greedy-RD, 1, 0.9601872456658421, 0.24004681141646053, 4,6, 4, 2.00979E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
4, BALANCE, 1, 0.9579157580896775, 0.2394789395224194, 4,6, 4, 1.49262E-4, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
4, Greedy-CNT-D, 1, 0.8700754203075023, 0.21751885507687557, 4,6, 4, 2.4357E-4, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2|3|3|3|3|3|3
4, Greedy-CNT-C, 1, 0.8738330741758554, 0.21845826854396386, 4,6, 4, 2.40116E-4, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2|3|3|3|3|3|3
4, MILP-OPT, 2, 0.791936927332961, 0.19798423183324024, 4,6, 4, 60.04786242, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2|3|3|3|3|3|3
5, SMP-USER, 1, 1.3412321755448133, 0.33530804388620333, 4,6, 4, 0.001587057, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|1|2|2|3|3|3|3|3|3|3|3|3|3
5, SMP-SERVER, 1, 1.3276457279381415, 0.3319114319845354, 4,6, 4, 0.002143263, 25, 30, 3, 0|0|0|0|0|0|1|1|1|1|1|1|1|1|2|3|3|3|3|3|3|3|3|3|3
5, Greedy-DT, 1, 1.3289868843916426, 0.33224672109791065, 4,6, 4, 1.16364E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
5, Greedy-CK, 1, 1.3502938015883323, 0.3375734503970831, 4,6, 4, 1.02915E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
5, Greedy-RD, 1, 1.3358993673965078, 0.33397484184912696, 4,6, 4, 1.62104E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
5, BALANCE, 1, 1.541476217524661, 0.38536905438116525, 4,6, 4, 1.35122E-4, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
5, Greedy-CNT-D, 1, 1.3630417356390976, 0.3407604339097744, 4,6, 4, 2.2687E-4, 25, 30, 3, 0|0|0|0|0|0|1|1|1|1|1|1|1|1|2|3|3|3|3|3|3|3|3|3|3
5, Greedy-CNT-C, 1, 1.3624203525941556, 0.3406050881485389, 4,6, 4, 2.06886E-4, 25, 30, 3, 0|0|0|0|0|0|1|1|1|1|1|1|1|1|2|3|3|3|3|3|3|3|3|3|3
5, MILP-OPT, 2, 1.327974796194133, 0.33199369904853326, 4,6, 4, 60.004783295, 25, 30, 3, 0|0|0|0|0|0|0|0|1|1|1|1|1|2|3|3|3|3|3|3|3|3|3|3|3
6, SMP-USER, 1, 3.2201013909734355, 0.8050253477433589, 4,6, 4, 0.001230229, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|1|2|2|3|3|3|3|3|3|3|3|3|3
6, SMP-SERVER, 1, 3.1855850020384353, 0.7963962505096088, 4,6, 4, 0.001481986, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|2|2|2|2|3|3|3|3|3|3|3|3|3
6, Greedy-DT, 1, 3.0183788224079557, 0.7545947056019889, 4,6, 4, 1.40879E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
6, Greedy-CK, 1, 3.021487989224957, 0.7553719973062393, 4,6, 4, 1.28457E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
6, Greedy-RD, 1, 3.0030064796951623, 0.7507516199237906, 4,6, 4, 1.53135E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
6, BALANCE, 1, 3.3013238434356618, 0.8253309608589154, 4,6, 4, 1.17406E-4, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
6, Greedy-CNT-D, 1, 3.21625193757327, 0.8040629843933175, 4,6, 4, 2.10811E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|2|2|3|3|3|3|3|3|3|3|3
6, Greedy-CNT-C, 1, 3.17674000266644, 0.79418500066661, 4,6, 4, 2.03803E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|2|2|3|3|3|3|3|3|3|3|3
6, MILP-OPT, 2, 3.18292127635413, 0.7957303190885325, 4,6, 4, 60.027072409, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|2|2|3|3|3|3|3|3|3|3|3
7, SMP-USER, 1, 0.9403204553459348, 0.2350801138364837, 4,6, 4, 9.45814E-4, 25, 30, 3, 0|0|0|0|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|3|3|3
7, SMP-SERVER, 1, 0.9412017635219461, 0.23530044088048652, 4,6, 4, 0.00158711, 25, 30, 3, 0|0|0|0|0|0|1|1|1|2|2|2|2|2|2|2|2|2|2|2|3|3|3|3|3
7, Greedy-DT, 1, 0.8966847805431567, 0.22417119513578918, 4,6, 4, 1.02691E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
7, Greedy-CK, 1, 0.9021246975168887, 0.22553117437922218, 4,6, 4, 9.5231E-5, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
7, Greedy-RD, 1, 0.8941156854056788, 0.2235289213514197, 4,6, 4, 1.4957E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3
7, BALANCE, 1, 0.9633682021598546, 0.24084205053996366, 4,6, 4, 1.008E-4, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
7, Greedy-CNT-D, 1, 0.9106356674594187, 0.22765891686485468, 4,6, 4, 1.9695E-4, 25, 30, 3, 0|0|0|0|0|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|3|3|3|3
