LayoutIndex, AlgorithmName, Status(0=FAIL 1=OK 3=TIMEOUT), UserTotalTime, UserAverageTime, UserSize, DataChunkSize(k), ChecksumChunkSize(r), RunTimeCost, StorageSize, POISize, MaxQuota, SortedQuota
0, SMP-USER, 1, 0.8240770218300858, 0.20601925545752145, 4,4, 5, 0.023855917, 25, 30, 3, 0|0|0|0|0|0|0|0|0|1|1|1|1|2|2|2|2|3|3|3|3|3|3|3|3
0, SMP-SERVER, 1, 0.822097168210484, 0.205524292052621, 4,4, 5, 0.010185347, 25, 30, 3, 0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|2|3|3|3|3|3|3|3|3
0, Greedy-DT, 1, 0.9184525763145116, 0.2296131440786279, 4,4, 5, 0.003838633, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3
0, Greedy-CK, 1, 0.9154310197249287, 0.22885775493123217, 4,4, 5, 0.001458886, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3
0, Greedy-RD, 1, 0.9141050582019109, 0.22852626455047773, 4,4, 5, 0.001679543, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3
0, BALANCE, 1, 1.043010808394902, 0.2607527020987255, 4,4, 5, 0.00133169, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2
0, Greedy-CNT-D, 1, 0.873654257372983, 0.21841356434324574, 4,4, 5, 0.001937886, 25, 30, 3, 0|0|0|0|0|0|1|1|1|1|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3
0, Greedy-CNT-C, 1, 0.8693710533650603, 0.21734276334126507, 4,4, 5, 0.001648531, 25, 30, 3, 0|0|0|0|0|0|1|1|1|1|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3
0, MILP-OPT, 2, 0.800335682217113, 0.20008392055427826, 4,4, 5, 60.092134415, 25, 30, 3, 0|0|0|0|0|0|0|0|0|1|1|1|2|2|2|2|2|2|3|3|3|3|3|3|3
1, SMP-USER, 1, 1.3274395176953477, 0.33185987942383693, 4,4, 5, 0.003022152, 25, 30, 3, 0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|2|3|3|3|3|3|3|3|3
1, SMP-SERVER, 1, 1.3252019194431306, 0.33130047986078265, 4,4, 5, 0.003966323, 25, 30, 3, 0|0|0|0|0|0|1|1|1|1|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3
1, Greedy-DT, 1, 1.6277069472439425, 0.4069267368109856, 4,4, 5, 6.56302E-4, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3
1, Greedy-CK, 1, 1.6186733856055096, 0.4046683464013774, 4,4, 5, 6.02816E-4, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3
1, Greedy-RD, 1, 1.6434432623589763, 0.4108608155897441, 4,4, 5, 6.32725E-4, 25, 30, 3, 0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3
