LayoutIndex, AlgorithmName, Status(0=FAIL 1=OK 3=TIMEOUT), UserTotalTime, UserAverageTime, UserSize, DataChunkSize(k), ChecksumChunkSize(r), RunTimeCost, StorageSize, POISize, MaxQuota, SortedQuota
0, SMP-USER, 1, 1.0487104930643303, 0.26217762326608257, 4,4, 8, 0.027099451, 25, 30, 3, 0|0|0|0|0|1|1|1|1|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3|3
0, SMP-SERVER, 1, 1.0415048239933455, 0.2603762059983364, 4,4, 8, 0.012462048, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|3|3|3|3|3|3|3|3|3
0, Greedy-DT, 1, 1.0816456442279292, 0.2704114110569823, 4,4, 8, 0.004447575, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3
0, Greedy-CK, 1, 1.062966407897439, 0.26574160197435975, 4,4, 8, 0.002044081, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3
0, Greedy-RD, 1, 1.0699772147907953, 0.26749430369769883, 4,4, 8, 0.002038236, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3
0, BALANCE, 1, 1.0736654507689114, 0.26841636269222785, 4,4, 8, 0.002302092, 25, 30, 3, 1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
0, Greedy-CNT-D, 1, 1.0778992537271581, 0.26947481343178953, 4,4, 8, 0.002920157, 25, 30, 3, 0|0|0|0|1|1|1|1|2|2|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3
0, Greedy-CNT-C, 1, 1.0887105127634167, 0.27217762819085417, 4,4, 8, 0.002066954, 25, 30, 3, 0|0|0|0|1|1|1|1|2|2|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3
0, MILP-OPT, 2, 1.0425352790772757, 0.26063381976931893, 4,4, 8, 60.117287046, 25, 30, 3, 0|0|0|0|0|0|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3|3
1, SMP-USER, 1, 1.6405048808418783, 0.41012622021046957, 4,4, 8, 0.005145736, 25, 30, 3, 0|0|0|1|1|1|1|1|1|1|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3
1, SMP-SERVER, 1, 1.679248909516375, 0.41981222737909374, 4,4, 8, 0.004495734, 25, 30, 3, 0|0|1|1|1|1|1|1|1|2|2|2|2|2|2|2|3|3|3|3|3|3|3|3|3
1, Greedy-DT, 1, 1.9636901504241224, 0.4909225376060306, 4,4, 8, 5.68571E-4, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3
1, Greedy-CK, 1, 1.9862231573337283, 0.4965557893334321, 4,4, 8, 5.13153E-4, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3
1, Greedy-RD, 1, 1.9628720188911772, 0.4907180047227943, 4,4, 8, 5.67376E-4, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3
1, BALANCE, 1, 1.9256325752487247, 0.48140814381218117, 4,4, 8, 4.63389E-4, 25, 30, 3, 1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
1, Greedy-CNT-D, 1, 1.7178522886876726, 0.42946307217191815, 4,4, 8, 5.14305E-4, 25, 30, 3, 0|0|0|0|1|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3
1, Greedy-CNT-C, 1, 1.7425468039462786, 0.43563670098656965, 4,4, 8, 5.19892E-4, 25, 30, 3, 0|0|0|0|1|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3
1, MILP-OPT, 2, 1.6404268971774036, 0.4101067242943509, 4,4, 8, 60.016450287, 25, 30, 3, 0|0|0|0|1|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3
