LayoutIndex, AlgorithmName, Status(0=FAIL 1=OK 3=TIMEOUT), UserTotalTime, UserAverageTime, UserSize, DataChunkSize(k), ChecksumChunkSize(r), RunTimeCost, StorageSize, POISize, MaxQuota, SortedQuota
0, SMP-USER, 1, 0.7331979484421041, 0.18329948711052602, 4,4, 3, 0.021640675, 25, 30, 3, 0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|2|2|2|2|2|2|3|3|3|3
0, SMP-SERVER, 1, 0.7444595075919835, 0.18611487689799588, 4,4, 3, 0.00838895, 25, 30, 3, 0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|2|2|2|3|3|3|3|3|3
0, Greedy-DT, 1, 0.8985655411415073, 0.22464138528537683, 4,4, 3, 0.003579135, 25, 30, 3, 0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|3|3|3|3|3|3|3
0, Greedy-CK, 1, 0.8988091617892204, 0.2247022904473051, 4,4, 3, 0.001274947, 25, 30, 3, 0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|3|3|3|3|3|3|3
0, Greedy-RD, 1, 0.8988557110145378, 0.22471392775363444, 4,4, 3, 0.001439279, 25, 30, 3, 0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|3|3|3|3|3|3|3
0, BALANCE, 1, 1.0022222396561011, 0.2505555599140253, 4,4, 3, 0.001203873, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2
0, Greedy-CNT-D, 1, 0.8198917802099839, 0.20497294505249597, 4,4, 3, 0.001563, 25, 30, 3, 0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|2|2|2|2|2|3|3|3
0, Greedy-CNT-C, 1, 0.8194200020884758, 0.20485500052211894, 4,4, 3, 0.001439141, 25, 30, 3, 0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|2|2|2|2|2|3|3|3
0, MILP-OPT, 2, 0.7571854818201463, 0.18929637045503658, 4,4, 3, 60.090107182, 25, 30, 3, 0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|2|2|2|2|2|3|3|3|3|3
1, SMP-USER, 1, 1.1684153110247548, 0.2921038277561887, 4,4, 3, 0.002895803, 25, 30, 3, 0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|2|2|2|3|3|3|3|3
1, SMP-SERVER, 1, 1.177749206974344, 0.294437301743586, 4,4, 3, 0.003546729, 25, 30, 3, 0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|2|2|2|2|3|3|3|3|3
1, Greedy-DT, 1, 1.4425773858202557, 0.36064434645506394, 4,4, 3, 5.16374E-4, 25, 30, 3, 0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|3|3|3|3|3|3|3
1, Greedy-CK, 1, 1.4456846590709795, 0.3614211647677449, 4,4, 3, 5.64559E-4, 25, 30, 3, 0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|3|3|3|3|3|3|3
1, Greedy-RD, 1, 1.4438602016702287, 0.36096505041755717, 4,4, 3, 5.94482E-4, 25, 30, 3, 0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|3|3|3|3|3|3|3
1, BALANCE, 1, 1.5921331708429363, 0.39803329271073407, 4,4, 3, 4.76617E-4, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2
1, Greedy-CNT-D, 1, 1.2425934969819536, 0.3106483742454884, 4,4, 3, 6.39621E-4, 25, 30, 3, 0|0|0|0|0|0|0|0|0|0|0|1|1|1|2|2|2|2|2|2|2|2|3|3|3
1, Greedy-CNT-C, 1, 1.2822228974967123, 0.32055572437417806, 4,4, 3, 6.43745E-4, 25, 30, 3, 0|0|0|0|0|0|0|0|0|0|0|1|1|1|2|2|2|2|2|2|2|2|3|3|3
1, MILP-OPT, 2, 1.3073458111589105, 0.3268364527897276, 4,4, 3, 60.041014884, 25, 30, 3, 0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|2|2|2|2|3|3|3|3|3
