LayoutIndex, AlgorithmName, Status(0=FAIL 1=OK 3=TIMEOUT), UserTotalTime, UserAverageTime, UserSize, DataChunkSize(k), ChecksumChunkSize(r), RunTimeCost, StorageSize, POISize, MaxQuota, SortedQuota
0, SMP-USER, 1, 0.8082616242797755, 0.2020654060699439, 4,8, 4, 0.024416679, 25, 30, 3, 0|0|0|0|0|1|1|1|1|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3|3
0, SMP-SERVER, 1, 0.8402606986501172, 0.2100651746625293, 4,8, 4, 0.010689446, 25, 30, 3, 0|0|0|1|1|1|1|1|1|1|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3
0, Greedy-DT, 1, 0.8829815303774808, 0.2207453825943702, 4,8, 4, 0.003918775, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3
0, Greedy-CK, 1, 0.8811498890446348, 0.2202874722611587, 4,8, 4, 0.002069795, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3
0, Greedy-RD, 1, 0.8828359347737398, 0.22070898369343495, 4,8, 4, 0.002115381, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3
0, BALANCE, 1, 0.8861762071148189, 0.22154405177870473, 4,8, 4, 0.001809897, 25, 30, 3, 1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
0, Greedy-CNT-D, 1, 0.8913323227308776, 0.2228330806827194, 4,8, 4, 0.002124356, 25, 30, 3, 0|0|0|0|1|1|1|1|2|2|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3
0, Greedy-CNT-C, 1, 0.8990948925941888, 0.2247737231485472, 4,8, 4, 0.002138618, 25, 30, 3, 0|0|0|0|1|1|1|1|2|2|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3
0, MILP-OPT, 2, 0.8141962906528193, 0.20354907266320482, 4,8, 4, 60.010194278, 25, 30, 3, 0|0|0|0|1|1|1|1|2|2|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3
1, SMP-USER, 1, 1.253883611848355, 0.31347090296208874, 4,8, 4, 0.002726427, 25, 30, 3, 0|0|1|1|1|1|1|1|1|1|1|1|2|3|3|3|3|3|3|3|3|3|3|3|3
1, SMP-SERVER, 1, 1.2378677825429572, 0.3094669456357393, 4,8, 4, 0.00297542, 25, 30, 3, 0|0|1|1|1|1|1|1|1|1|1|2|2|2|3|3|3|3|3|3|3|3|3|3|3
1, Greedy-DT, 1, 1.4012888378982353, 0.35032220947455883, 4,8, 4, 0.001260389, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3
1, Greedy-CK, 1, 1.4018784618338178, 0.35046961545845445, 4,8, 4, 5.42009E-4, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3
1, Greedy-RD, 1, 1.3967183220941877, 0.3491795805235469, 4,8, 4, 5.54877E-4, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3
1, BALANCE, 1, 1.4092209319188922, 0.35230523297972305, 4,8, 4, 4.77329E-4, 25, 30, 3, 1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
1, Greedy-CNT-D, 1, 1.2543145318019824, 0.3135786329504956, 4,8, 4, 6.26413E-4, 25, 30, 3, 0|0|0|0|1|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3
1, Greedy-CNT-C, 1, 1.2165661410304187, 0.3041415352576047, 4,8, 4, 4.7291E-4, 25, 30, 3, 0|0|0|0|1|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3
1, MILP-OPT, 2, 1.2232638392647484, 0.3058159598161871, 4,8, 4, 60.030731847, 25, 30, 3, 0|0|0|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|3|3|3|3|3|3|3
2, SMP-USER, 1, 1.2722458010609279, 0.31806145026523197, 4,8, 4, 0.001900158, 25, 30, 3, 0|0|0|0|0|1|1|1|1|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3|3
2, SMP-SERVER, 1, 1.1992401530194379, 0.29981003825485947, 4,8, 4, 0.00253393, 25, 30, 3, 0|0|0|0|0|0|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3|3
2, Greedy-DT, 1, 1.2446959970299019, 0.31117399925747546, 4,8, 4, 4.03303E-4, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3
2, Greedy-CK, 1, 1.2466168433952007, 0.3116542108488002, 4,8, 4, 4.24854E-4, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3
2, Greedy-RD, 1, 1.2442231253486342, 0.31105578133715855, 4,8, 4, 4.7663E-4, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3
2, BALANCE, 1, 1.5753290839749439, 0.39383227099373597, 4,8, 4, 3.78848E-4, 25, 30, 3, 1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
2, Greedy-CNT-D, 1, 1.2730141209059012, 0.3182535302264753, 4,8, 4, 4.3753E-4, 25, 30, 3, 0|0|0|0|1|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3
2, Greedy-CNT-C, 1, 1.283103203123415, 0.32077580078085377, 4,8, 4, 4.3993E-4, 25, 30, 3, 0|0|0|0|1|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3
2, MILP-OPT, 2, 1.175655451958706, 0.2939138629896765, 4,8, 4, 60.009139956, 25, 30, 3, 0|0|0|0|0|0|1|1|1|2|2|2|3|3|3|3|3|3|3|3|3|3|3|3|3
3, SMP-USER, 1, 0.8584652990417498, 0.21461632476043746, 4,8, 4, 0.002010224, 25, 30, 3, 0|0|0|0|0|1|1|1|1|1|2|2|3|3|3|3|3|3|3|3|3|3|3|3|3
3, SMP-SERVER, 1, 0.8818252852232801, 0.22045632130582002, 4,8, 4, 0.003925388, 25, 30, 3, 0|0|0|0|1|1|1|1|1|1|2|2|2|3|3|3|3|3|3|3|3|3|3|3|3
3, Greedy-DT, 1, 0.9375236092081631, 0.23438090230204078, 4,8, 4, 2.25521E-4, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3
3, Greedy-CK, 1, 0.9372972702771145, 0.23432431756927863, 4,8, 4, 2.94084E-4, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3
3, Greedy-RD, 1, 0.9408782713317145, 0.23521956783292863, 4,8, 4, 2.92456E-4, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3
3, BALANCE, 1, 0.9869493720920093, 0.24673734302300232, 4,8, 4, 1.77947E-4, 25, 30, 3, 1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
3, Greedy-CNT-D, 1, 0.8742056772421388, 0.2185514193105347, 4,8, 4, 2.6615E-4, 25, 30, 3, 0|0|0|1|1|1|1|1|1|1|1|2|2|3|3|3|3|3|3|3|3|3|3|3|3
3, Greedy-CNT-C, 1, 0.8808857896663536, 0.2202214474165884, 4,8, 4, 2.63667E-4, 25, 30, 3, 0|0|0|1|1|1|1|1|1|1|1|2|2|3|3|3|3|3|3|3|3|3|3|3|3
3, MILP-OPT, 2, 0.8450923894691409, 0.21127309736728522, 4,8, 4, 60.013449156, 25, 30, 3, 0|0|0|0|0|1|1|1|1|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3|3
4, SMP-USER, 1, 0.8345180279815166, 0.20862950699537916, 4,8, 4, 0.001561646, 25, 30, 3, 0|0|0|1|1|1|1|1|1|1|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3
4, SMP-SERVER, 1, 0.872222843134447, 0.21805571078361174, 4,8, 4, 0.002096012, 25, 30, 3, 0|0|1|1|1|1|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3
4, Greedy-DT, 1, 0.9176714932032622, 0.22941787330081556, 4,8, 4, 2.6713E-4, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3
4, Greedy-CK, 1, 0.8946062714442419, 0.22365156786106047, 4,8, 4, 2.26983E-4, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3
4, Greedy-RD, 1, 0.9305729480570228, 0.2326432370142557, 4,8, 4, 3.33403E-4, 25, 30, 3, 0|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3
4, BALANCE, 1, 0.9667952013305446, 0.24169880033263616, 4,8, 4, 2.25564E-4, 25, 30, 3, 1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
4, Greedy-CNT-D, 1, 0.8486348720764026, 0.21215871801910066, 4,8, 4, 2.54925E-4, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|3|3|3|3|3|3|3|3
4, Greedy-CNT-C, 1, 0.847933315940092, 0.211983328985023, 4,8, 4, 2.5744E-4, 25, 30, 3, 1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|3|3|3|3|3|3|3|3
4, MILP-OPT, 2, 0.8315489241589645, 0.20788723103974113, 4,8, 4, 60.019989324, 25, 30, 3, 0|0|1|1|1|1|1|1|1|1|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3
